ANO,DS_CURSO,DS_INDUSTRIAL,CD_UF,VL_MATRICULAS,VL_CONCLUINTES,DS_SEXO
2018,"Produção agrícola, agropecuária e zootecnia",Não,28,577.0,28.0,Feminino
2015,Música e artes cênicas,Não,26,20.0,2.0,Feminino
2018,Música e artes cênicas,Não,27,1.0,1.0,Feminino
2012,Psicologia,Não,17,688.0,119.0,Feminino
2017,"Programas interdisciplinares abrangendo negócios, administração e direito",Não,53,0.0,0.0,Feminino
2016,Formação de professores sem áreas específicas,Não,27,7541.0,1753.0,Feminino
2015,"Moda, design de interiores e desenho industrial",Sim,33,4854.0,836.0,Feminino
2018,"Moda, design de interiores e desenho industrial",Sim,43,4497.0,732.0,Feminino
2017,Processamento de alimentos,Sim,23,696.0,121.0,Feminino
2018,Processamento de alimentos,Sim,21,686.0,46.0,Feminino
2011,Veterinária,Não,53,647.0,91.0,Feminino
2019,Veterinária,Não,52,3102.0,303.0,Feminino
2012,Belas artes,Não,32,273.0,18.0,Feminino
2011,Ciências sociais e políticas,Não,35,6363.0,1136.0,Feminino
2015,Ciências sociais e políticas,Não,42,751.0,123.0,Feminino
2018,Ciências sociais e políticas,Não,42,833.0,130.0,Feminino
2014,Serviços de alimentação,Sim,32,323.0,90.0,Feminino
2010,Produção e processos de fabricação,Sim,33,5283.0,407.0,Feminino
2012,Produção e processos de fabricação,Sim,27,314.0,24.0,Feminino
2014,Pesca,Não,26,155.0,14.0,Feminino
2019,Pesca,Não,13,170.0,8.0,Feminino
2011,Programas básicos,Não,23,81.0,0.0,Feminino
2018,Programas básicos,Não,42,1459.0,0.0,Feminino
2010,Contabilidade e tributação,Não,14,890.0,96.0,Feminino
2020,Esportes e lazer,Não,41,2.0,0.0,Feminino
2017,Ciência da informação e museologia,Não,21,367.0,18.0,Feminino
2017,Ciência da informação e museologia,Não,32,356.0,49.0,Feminino
2018,Ciência da informação e museologia,Não,26,293.0,44.0,Feminino
2013,Arquitetura e planejamento urbano,Sim,25,1173.0,92.0,Feminino
2011,Filosofia e ética,Não,25,51.0,6.0,Feminino
2018,Filosofia e ética,Não,28,2.0,0.0,Feminino
2019,Filosofia e ética,Não,35,402.0,76.0,Feminino
2012,Tecnologia de diagnóstico e tratamento médico,Não,25,936.0,156.0,Feminino
2018,Tecnologia de diagnóstico e tratamento médico,Não,50,1147.0,172.0,Feminino
2019,Tecnologia de diagnóstico e tratamento médico,Não,14,132.0,22.0,Feminino
2012,Infraestrutura e gestão de TIC,Sim,52,294.0,52.0,Feminino
2018,Infraestrutura e gestão de TIC,Sim,13,119.0,10.0,Feminino
2010,Farmácia,Não,24,547.0,100.0,Feminino
2010,Farmácia,Não,27,490.0,67.0,Feminino
2010,Saúde e segurança no trabalho,Sim,42,172.0,4.0,Feminino
2016,Saúde e segurança no trabalho,Sim,13,571.0,168.0,Feminino
2018,Saúde e segurança no trabalho,Sim,42,658.0,40.0,Feminino
2013,Ciências ambientais,Não,43,11.0,2.0,Feminino
2010,Comunicação e reportagem,Não,42,1469.0,314.0,Feminino
2020,Gestão e administração,Não,16,2905.0,310.0,Masculino
2016,Biologia,Não,52,341.0,26.0,Masculino
2017,Biologia,Não,35,3451.0,566.0,Masculino
2016,Economia,Não,32,389.0,34.0,Masculino
2019,Economia,Não,12,128.0,6.0,Masculino
2010,"Finanças, bancos e seguros",Não,11,20.0,4.0,Masculino
2017,Produção de software,Sim,43,1181.0,68.0,Masculino
2019,Produção de software,Sim,21,67.0,1.0,Masculino
2019,Produção de software,Sim,52,493.0,45.0,Masculino
2016,Secretariado e trabalhos de escritório,Não,23,119.0,14.0,Masculino
2017,Secretariado e trabalhos de escritório,Não,21,0.0,0.0,Masculino
2019,Secretariado e trabalhos de escritório,Não,43,34.0,4.0,Masculino
2020,Secretariado e trabalhos de escritório,Não,35,209.0,39.0,Masculino
2020,Secretariado e trabalhos de escritório,Não,14,26.0,1.0,Masculino
2010,Religião e teologia,Não,29,788.0,221.0,Masculino
2010,Medicina,Não,53,960.0,128.0,Masculino
2016,Medicina,Não,23,2265.0,319.0,Masculino
2017,Medicina,Não,31,9289.0,1171.0,Masculino
2019,Medicina,Não,41,4344.0,493.0,Masculino
2020,Medicina,Não,15,1477.0,167.0,Masculino
2015,Engenharia civil e construção,Sim,25,4697.0,125.0,Masculino
2019,Engenharia civil e construção,Sim,32,3491.0,691.0,Masculino
2012,Serviços de beleza,Não,53,6.0,0.0,Masculino
2019,Engenharia mecânica e metalurgia,Sim,27,426.0,114.0,Masculino
2019,Saúde pública e saúde coletiva,Não,24,41.0,5.0,Masculino
2015,Estatística,Não,52,64.0,6.0,Masculino
2018,Materiais,Sim,26,188.0,4.0,Masculino
2012,"Produção audiovisual, de mídia e cultural",Não,41,1057.0,166.0,Masculino
2013,"Produção audiovisual, de mídia e cultural",Não,15,79.0,10.0,Masculino
2017,"Produção audiovisual, de mídia e cultural",Não,15,140.0,10.0,Masculino
2010,Tecnologia de proteção ambiental,Sim,29,2283.0,218.0,Masculino
2011,História e arqueologia,Não,31,457.0,90.0,Masculino
2016,História e arqueologia,Não,53,60.0,25.0,Masculino
2016,Odontologia,Não,21,770.0,75.0,Masculino
2016,Odontologia,Não,27,437.0,46.0,Masculino
2013,Enfermagem,Não,51,834.0,146.0,Masculino
2013,Enfermagem,Não,25,1062.0,156.0,Masculino
2018,Assistência a idosos e a deficientes,Não,35,58.0,12.0,Masculino
2020,Assistência a idosos e a deficientes,Não,28,5.0,0.0,Masculino
2017,Serviço social,Não,17,192.0,18.0,Masculino
2018,Turismo e hotelaria,Não,33,1616.0,227.0,Masculino
2015,Formação de professores em áreas específicas (exceto Letras),Não,35,55896.0,8266.0,Masculino
2018,Formação de professores em áreas específicas (exceto Letras),Não,27,7137.0,689.0,Masculino
2015,"Promoção, prevenção, terapia e reabilitação",Não,53,4139.0,478.0,Masculino
2015,Eletrônica e automação,Sim,22,2.0,0.0,Masculino
2010,Matemática,Não,24,67.0,2.0,Masculino
2018,Matemática,Não,15,14.0,0.0,Masculino
2011,Formação de professores de letras,Não,52,1123.0,169.0,Masculino
2013,Formação de professores de letras,Não,31,2463.0,379.0,Masculino
2012,Gestão e desenvolvimento de sistemas de informação,Sim,31,14095.0,1796.0,Masculino
2018,Gestão e desenvolvimento de sistemas de informação,Sim,21,1736.0,194.0,Masculino
2020,Gestão e desenvolvimento de sistemas de informação,Sim,22,1843.0,286.0,Masculino
2011,Engenharia química e de processos,Sim,41,1207.0,159.0,Masculino
2014,Engenharia química e de processos,Sim,43,1624.0,102.0,Masculino
2015,Engenharia química e de processos,Sim,15,199.0,10.0,Masculino
2020,Engenharia química e de processos,Sim,11,4.0,0.0,Masculino
2015,Serviços de transporte,Não,27,2.0,0.0,Masculino
2012,Bioquímica e biotecnologia,Sim,15,60.0,0.0,Masculino
2014,Bioquímica e biotecnologia,Sim,23,63.0,9.0,Masculino
2016,Bioquímica e biotecnologia,Sim,41,216.0,29.0,Masculino
2013,Química,Sim,31,620.0,82.0,Masculino
2020,"Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária",Sim,21,7.0,0.0,Masculino
2016,Desenvolvimento de sistemas que integram software e hardware,Sim,61,0.0,0.0,Masculino
2019,Desenvolvimento de sistemas que integram software e hardware,Sim,24,0.0,0.0,Masculino
2017,Letras,Não,42,66.0,10.0,Masculino
2011,Música e artes cênicas,Não,26,37.0,3.0,Masculino
2012,Música e artes cênicas,Não,52,87.0,11.0,Masculino
2014,Música e artes cênicas,Não,51,18.0,0.0,Masculino
2020,"Programas interdisciplinares abrangendo negócios, administração e direito",Não,23,39.0,4.0,Masculino
2011,Formação de professores sem áreas específicas,Não,52,1109.0,176.0,Masculino
2016,Formação de professores sem áreas específicas,Não,17,686.0,82.0,Masculino
2011,"Moda, design de interiores e desenho industrial",Sim,50,49.0,12.0,Masculino
2012,"Moda, design de interiores e desenho industrial",Sim,26,486.0,29.0,Masculino
2020,"Moda, design de interiores e desenho industrial",Sim,50,85.0,19.0,Masculino
2015,Eletricidade e energia,Sim,16,276.0,5.0,Masculino
2016,Eletricidade e energia,Sim,35,22422.0,2633.0,Masculino
2018,Processamento de alimentos,Sim,26,188.0,12.0,Masculino
2011,Belas artes,Não,32,89.0,10.0,Masculino
2016,Belas artes,Não,43,338.0,30.0,Masculino
2011,Ciências sociais e políticas,Não,17,67.0,8.0,Masculino
2016,Produção e processos de fabricação,Sim,25,682.0,45.0,Masculino
2018,Produção e processos de fabricação,Sim,13,1245.0,147.0,Masculino
2013,Programas básicos,Não,17,29.0,0.0,Masculino
2017,Contabilidade e tributação,Não,12,618.0,103.0,Masculino
2020,Esportes e lazer,Não,25,8.0,1.0,Masculino
2015,Silvicultura,Não,25,68.0,13.0,Masculino
2020,Ciência da informação e museologia,Não,32,307.0,14.0,Masculino
2016,Filosofia e ética,Não,11,1.0,0.0,Masculino
2018,Filosofia e ética,Não,33,734.0,133.0,Masculino
2011,Tecnologia de diagnóstico e tratamento médico,Não,23,311.0,53.0,Masculino
2016,Tecnologia de diagnóstico e tratamento médico,Não,16,237.0,35.0,Masculino
2017,Tecnologia de diagnóstico e tratamento médico,Não,21,327.0,50.0,Masculino
2020,Tecnologia de diagnóstico e tratamento médico,Não,13,786.0,104.0,Masculino
2015,Infraestrutura e gestão de TIC,Sim,31,2654.0,586.0,Masculino
2016,Infraestrutura e gestão de TIC,Sim,14,320.0,43.0,Masculino
2020,Infraestrutura e gestão de TIC,Sim,50,347.0,38.0,Masculino
2015,Saúde e segurança no trabalho,Sim,24,91.0,32.0,Masculino
2010,Ciências ambientais,Não,26,91.0,18.0,Masculino
2018,Ciências ambientais,Não,33,184.0,21.0,Masculino
2017,Comunicação e reportagem,Não,50,210.0,22.0,Masculino
2015,Direito,Não,15,9175.0,1130.0,Feminino
2017,Direito,Não,22,8776.0,1269.0,Feminino
2010,Gestão e administração,Não,52,19874.0,3242.0,Feminino
2013,Economia,Não,50,239.0,15.0,Feminino
2016,Economia,Não,15,288.0,33.0,Feminino
2013,"Finanças, bancos e seguros",Não,21,36.0,6.0,Feminino
2017,"Finanças, bancos e seguros",Não,13,275.0,33.0,Feminino
2018,Produção de software,Sim,32,6.0,0.0,Feminino
2014,Secretariado e trabalhos de escritório,Não,42,387.0,102.0,Feminino
2011,Religião e teologia,Não,50,80.0,26.0,Feminino
2017,Religião e teologia,Não,32,190.0,97.0,Feminino
2019,Medicina,Não,21,1602.0,156.0,Feminino
2010,Engenharia civil e construção,Sim,35,6854.0,455.0,Feminino
2010,Engenharia civil e construção,Sim,23,522.0,47.0,Feminino
2014,Engenharia civil e construção,Sim,28,1244.0,37.0,Feminino
2020,Engenharia civil e construção,Sim,12,299.0,87.0,Feminino
2012,Serviços de beleza,Não,52,1106.0,143.0,Feminino
2012,Serviços de beleza,Não,13,677.0,130.0,Feminino
2020,Engenharia mecânica e metalurgia,Sim,27,20.0,3.0,Feminino
2020,Saúde pública e saúde coletiva,Não,41,149.0,4.0,Feminino
2010,Estatística,Não,28,164.0,4.0,Feminino
2012,Estatística,Não,29,32.0,7.0,Feminino
2015,Estatística,Não,31,280.0,40.0,Feminino
2016,Estatística,Não,52,42.0,4.0,Feminino
2014,Materiais,Sim,42,218.0,11.0,Feminino
2016,Materiais,Sim,22,55.0,0.0,Feminino
2020,Materiais,Sim,13,78.0,9.0,Feminino
2015,"Produção audiovisual, de mídia e cultural",Não,28,93.0,20.0,Feminino
2019,"Produção audiovisual, de mídia e cultural",Não,43,1423.0,267.0,Feminino
2019,Tecnologia de proteção ambiental,Sim,41,2061.0,359.0,Feminino
2010,História e arqueologia,Não,26,24.0,0.0,Feminino
2014,Enfermagem,Não,35,40628.0,5211.0,Feminino
2019,Física,Não,33,296.0,26.0,Feminino
2018,Serviço social,Não,53,1849.0,392.0,Feminino
2010,Ciências da terra,Sim,22,24.0,0.0,Feminino
2016,Ciências da terra,Sim,31,560.0,44.0,Feminino
2016,Ciências da terra,Sim,43,534.0,73.0,Feminino
2014,"Promoção, prevenção, terapia e reabilitação",Não,24,6003.0,693.0,Feminino
2014,"Promoção, prevenção, terapia e reabilitação",Não,32,3590.0,376.0,Feminino
2015,Eletrônica e automação,Sim,27,145.0,19.0,Feminino
2017,Eletrônica e automação,Sim,21,197.0,25.0,Feminino
2012,Matemática,Não,33,250.0,19.0,Feminino
2018,Matemática,Não,50,0.0,0.0,Feminino
2015,Formação de professores de letras,Não,50,1874.0,282.0,Feminino
2020,Formação de professores de letras,Não,14,585.0,80.0,Feminino
2011,Ciência da computação,Sim,41,307.0,18.0,Feminino
2014,Ciência da computação,Sim,14,57.0,1.0,Feminino
2018,Gestão comercial,Não,33,1577.0,223.0,Feminino
2010,Gestão e desenvolvimento de sistemas de informação,Sim,52,874.0,91.0,Feminino
2011,Gestão e desenvolvimento de sistemas de informação,Sim,15,722.0,116.0,Feminino
2019,Gestão e desenvolvimento de sistemas de informação,Sim,27,217.0,31.0,Feminino
2013,Marketing e propaganda,Não,25,853.0,206.0,Feminino
2017,Marketing e propaganda,Não,21,625.0,69.0,Feminino
2018,Marketing e propaganda,Não,53,1812.0,392.0,Feminino
2011,Serviços de transporte,Não,52,102.0,17.0,Feminino
2015,Serviços de transporte,Não,35,701.0,98.0,Feminino
2020,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",Não,51,1.0,0.0,Feminino
2014,Química,Sim,25,363.0,32.0,Feminino
2019,Química,Sim,24,163.0,21.0,Feminino
2020,"Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária",Sim,42,234.0,21.0,Feminino
2012,Proteção de pessoas e de propriedades,Não,31,94.0,25.0,Feminino
2015,Proteção de pessoas e de propriedades,Não,13,35.0,14.0,Feminino
2015,Proteção de pessoas e de propriedades,Não,14,35.0,3.0,Feminino
2016,Letras,Não,29,131.0,23.0,Feminino
2016,"Produção agrícola, agropecuária e zootecnia",Não,21,1105.0,128.0,Feminino
2017,"Produção agrícola, agropecuária e zootecnia",Não,28,534.0,27.0,Feminino
2020,"Produção agrícola, agropecuária e zootecnia",Não,53,597.0,67.0,Feminino
2017,Música e artes cênicas,Não,33,1054.0,186.0,Feminino
2017,"Programas interdisciplinares abrangendo negócios, administração e direito",Não,12,1.0,0.0,Feminino
2019,Formação de professores sem áreas específicas,Não,13,11997.0,1201.0,Feminino
2016,"Moda, design de interiores e desenho industrial",Sim,53,821.0,268.0,Feminino
2012,Eletricidade e energia,Sim,24,67.0,11.0,Feminino
2014,Eletricidade e energia,Sim,42,585.0,23.0,Feminino
2013,Veterinária,Não,25,416.0,26.0,Feminino
2018,Belas artes,Não,25,22.0,2.0,Feminino
2013,Ciências sociais e políticas,Não,17,69.0,9.0,Feminino
2018,Ciências sociais e políticas,Não,11,44.0,2.0,Feminino
2020,"Programas interdisciplinares abrangendo ciências sociais, comunicação e informação",Não,23,103.0,12.0,Feminino
2011,Contabilidade e tributação,Não,53,3048.0,493.0,Feminino
2012,Silvicultura,Não,32,78.0,14.0,Feminino
2014,Ciência da informação e museologia,Não,21,358.0,42.0,Feminino
2016,Ciência da informação e museologia,Não,22,64.0,4.0,Feminino
2017,Ciência da informação e museologia,Não,27,135.0,13.0,Feminino
2014,Arquitetura e planejamento urbano,Sim,25,1598.0,49.0,Feminino
2017,Arquitetura e planejamento urbano,Sim,21,1555.0,131.0,Feminino
2013,Tecnologia de diagnóstico e tratamento médico,Não,15,823.0,84.0,Feminino
2013,Tecnologia de diagnóstico e tratamento médico,Não,13,1064.0,65.0,Feminino
2013,Tecnologia de diagnóstico e tratamento médico,Não,24,267.0,18.0,Feminino
2015,Tecnologia de diagnóstico e tratamento médico,Não,51,1686.0,261.0,Feminino
2016,Tecnologia de diagnóstico e tratamento médico,Não,32,326.0,34.0,Feminino
2013,Infraestrutura e gestão de TIC,Sim,29,227.0,27.0,Feminino
2015,Farmácia,Não,43,3680.0,523.0,Feminino
2017,Farmácia,Não,24,1297.0,214.0,Feminino
2017,Saúde e segurança no trabalho,Sim,16,12.0,5.0,Feminino
2012,"Programas interdisciplinares abrangendo agricultura, silvicultura, pesca e veterinária",Não,43,19.0,0.0,Feminino
2013,Comunicação e reportagem,Não,13,802.0,176.0,Feminino
2020,Comunicação e reportagem,Não,26,986.0,187.0,Feminino
2020,Comunicação e reportagem,Não,15,331.0,66.0,Feminino
2015,Direito,Não,15,7950.0,914.0,Masculino
2017,Direito,Não,22,8581.0,1290.0,Masculino
2010,Gestão e administração,Não,52,15558.0,2372.0,Masculino
2013,Economia,Não,50,320.0,22.0,Masculino
2016,Economia,Não,15,404.0,30.0,Masculino
2013,"Finanças, bancos e seguros",Não,21,44.0,6.0,Masculino
2017,"Finanças, bancos e seguros",Não,13,277.0,41.0,Masculino
2018,Produção de software,Sim,32,84.0,2.0,Masculino
2014,Secretariado e trabalhos de escritório,Não,42,52.0,10.0,Masculino
2011,Religião e teologia,Não,50,272.0,71.0,Masculino
2017,Religião e teologia,Não,32,502.0,229.0,Masculino
2019,Medicina,Não,21,1349.0,150.0,Masculino
2010,Engenharia civil e construção,Sim,35,22658.0,1442.0,Masculino
2010,Engenharia civil e construção,Sim,23,1980.0,163.0,Masculino
2014,Engenharia civil e construção,Sim,28,2745.0,71.0,Masculino
2020,Engenharia civil e construção,Sim,12,773.0,173.0,Masculino
2012,Serviços de beleza,Não,52,42.0,2.0,Masculino
2012,Serviços de beleza,Não,13,19.0,2.0,Masculino
2020,Engenharia mecânica e metalurgia,Sim,27,260.0,62.0,Masculino
2020,Saúde pública e saúde coletiva,Não,41,72.0,1.0,Masculino
2010,Estatística,Não,28,161.0,9.0,Masculino
2012,Estatística,Não,29,21.0,2.0,Masculino
2015,Estatística,Não,31,304.0,32.0,Masculino
2016,Estatística,Não,52,69.0,0.0,Masculino
2014,Materiais,Sim,42,410.0,33.0,Masculino
2016,Materiais,Sim,22,90.0,0.0,Masculino
2020,Materiais,Sim,13,133.0,11.0,Masculino
2015,"Produção audiovisual, de mídia e cultural",Não,28,172.0,17.0,Masculino
2019,"Produção audiovisual, de mídia e cultural",Não,43,1564.0,266.0,Masculino
2019,Tecnologia de proteção ambiental,Sim,41,2299.0,345.0,Masculino
2010,História e arqueologia,Não,26,24.0,0.0,Masculino
2014,Enfermagem,Não,35,7237.0,811.0,Masculino
2019,Física,Não,33,669.0,58.0,Masculino
2018,Serviço social,Não,53,258.0,38.0,Masculino
2010,Ciências da terra,Sim,22,83.0,2.0,Masculino
2016,Ciências da terra,Sim,31,697.0,61.0,Masculino
2016,Ciências da terra,Sim,43,717.0,82.0,Masculino
2014,"Promoção, prevenção, terapia e reabilitação",Não,24,2625.0,228.0,Masculino
2014,"Promoção, prevenção, terapia e reabilitação",Não,32,2063.0,168.0,Masculino
2015,Eletrônica e automação,Sim,27,418.0,15.0,Masculino
2017,Eletrônica e automação,Sim,21,974.0,82.0,Masculino
2012,Matemática,Não,33,444.0,31.0,Masculino
2018,Matemática,Não,50,1.0,0.0,Masculino
2015,Formação de professores de letras,Não,50,641.0,74.0,Masculino
2020,Formação de professores de letras,Não,14,186.0,18.0,Masculino
2011,Ciência da computação,Sim,41,2147.0,215.0,Masculino
2014,Ciência da computação,Sim,14,204.0,3.0,Masculino
2018,Gestão comercial,Não,33,2029.0,336.0,Masculino
2010,Gestão e desenvolvimento de sistemas de informação,Sim,52,3702.0,323.0,Masculino
2011,Gestão e desenvolvimento de sistemas de informação,Sim,15,2359.0,333.0,Masculino
2019,Gestão e desenvolvimento de sistemas de informação,Sim,27,1685.0,200.0,Masculino
2013,Marketing e propaganda,Não,25,764.0,171.0,Masculino
2017,Marketing e propaganda,Não,21,628.0,71.0,Masculino
2018,Marketing e propaganda,Não,53,1880.0,385.0,Masculino
2011,Serviços de transporte,Não,52,453.0,44.0,Masculino
2015,Serviços de transporte,Não,35,2413.0,242.0,Masculino
2020,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",Não,51,2.0,0.0,Masculino
2014,Química,Sim,25,351.0,33.0,Masculino
2019,Química,Sim,24,167.0,21.0,Masculino
2020,"Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária",Sim,42,752.0,51.0,Masculino
