ano;id;razao;setor;dr;en02;ap02;av01;av01_other;ginastica;vacinacao;nutricao;gestao;pcmso;pcmat;ppra;encerrar;av03;av04;av05_1;av05_1_comment;av05_2;av05_2_comment;av06;av08;av09_1;av09_2;av09_3;av09_4;av09_5;av09_6;av09_7;av10;av13;av14
2022;221330;ENERGY SOLUCOES EM ENGENHARIA LTDA;Indústria;RN;Sim;De acordo;Outro;PROPRIETARIO;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Aumentou;Não, devido a outros fatores;;;;;Aumentou;;Aumentou;10;Solicita que tenha mais opções de dias na semana para o atendimento ao medico do trabalho.;
2022;221783;EÓLICA MANGUE SECO 2 - GERADORA E COMERCIALIZADORA DE ENERGIA ELÉTRICA S.A.;Indústria;RN;Sim;De acordo;Outro;Assistente Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Reduziu;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;9;;
2022;221336;F & K FACÇÃO LTDA - ME;Serviços;RN;Sim;De acordo;Outro;Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;10;;
2022;222531;FGB E RGB HOTELARIA LTDA;Comércio;RN;Sim;De acordo;Outro;Sócio Propietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Aumentou;Não, devido a outros fatores;;;;;Não se alterou;;Aumentou;10;;
2022;221089;FOCUS INTERVENÇÃO COMPORTAMENTAL LTDA;Serviços;RN;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;nada a declarar;
2022;221325;FOMENTO DO BRASIL MINERAÇÃO LTDA;Indústria;RN;Sim;De acordo;Outro;Técnica de Segurança do Trabalho;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Sim;palestras, consultas preventivas;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;9;;
2022;221456;G E MINERADORA LTDA;Indústria;RN;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;8;Atendimento supre as expectativas, utiliza o serviço à 10 anos.;
2022;222528;GENIVAL DANTAS BATISTA;Indústria;RN;Sim;De acordo;Outro;Técnica de Segurança do Trabalho;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Reduziu;Não;;Não;;Reduziu;;;;;;Aumentou;;Não se alterou;8;;
2022;221776;GUIMARÃES & FERREIRA LTDA ME;Indústria;RN;Sim;De acordo;Outro;Secretária;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Aumentou muito;Sim, por causa da COVID 19;;;;;Não se alterou;;Aumentou;8;;
2022;222424;H DE P CAVALCANTI FILHO EIRELI;Indústria;RN;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;;;;Aumentou;;Não respondeu;Não respondeu;;
2022;221533;HUHTAMAKI EMBALAGENS FLEXIVEIS DO BRASIL LTDA;Indústria;RN;Sim;De acordo;Outro;Técnico em segurança do Trabalho I;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Sim;CIPA, BRIGA E PILAR DE SEGURANÇA;Sim;ESSESO;Não se alterou;;;;;;Aumentou;;Aumentou;10;;
2022;221332;INAACC - INDÚSTRIA DE ARGAMASSA E ARTEFATOS DE CIMENTO PARA CONSTRUÇÃO LTDA;Indústria;RN;Sim;De acordo;Outro;sócio;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Não se alterou;10;;
2022;222529;INDUSTRIA DE MASSAS JARDIM DO SERIDO LTDA;Indústria;RN;Sim;De acordo;Outro;Sócio Propietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;10;;
2022;221335;INDÚSTRIA E COMÉRCIO DE ALIMENTOS R MELO LTDA;Indústria;RN;Sim;De acordo;Outro;Gerente Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;9;;
2022;222488;INDÚSTRIA E COMÉRCIO ESTRELÃO LTDA;Indústria;RN;Sim;De acordo;Outro;RH;Não;Sim;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Não;;Não;;Não se alterou;;;Não se alterou;;;Não se alterou;;Aumentou;10;;
2022;222425;INFOARTE LTDA;Comércio;RN;Sim;De acordo;Outro;Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Reduziu;;;;;;Aumentou;;Aumentou;10;;
2022;222472;L A DE BRITO DIAS EIRELI;Serviços;RN;Sim;De acordo;Outro;Supervisora comercial;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;9;A logística dos agendamentos é demorada, tendo que contatar o SESI para confirmar o recebimento do e-mai pois o tempo de resposta é elevado.;
2022;222383;L A P JUNIOR IND E COM EIRELI;Indústria;RN;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Aumentou;Não, devido a outros fatores;;;;;Não se alterou;;Não se alterou;8;;
2022;222426;LTA SERVICO E LOGISTICA LTDA;Indústria;RN;Sim;De acordo;Outro;ASSISTENTE DE RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Reduziu;;;;;;Não se alterou;;Aumentou;10;;
2022;222428;LUNC - TRANSPORTE DE ENTULHOS E LIXO LTDA;Serviços;RN;Sim;De acordo;Outro;Sub Gerente;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Reduziu;;;;;;Aumentou;;Não se alterou;10;;
2022;221259;M A R E S A L  S O C I E D A D E  S A L I N E I R A  L T D A;Indústria;RN;Sim;De acordo;Outro;Assistente departamento pessoal;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;10;;
2022;222503;MAMSAL MOSSORÓ SALINEIRA LTDA;Indústria;RN;Sim;De acordo;Outro;Supervisora DP;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;Não se alterou;;Não se alterou;10;;
2022;221326;MASSAS CASARÃO LTDA;Indústria;RN;Sim;De acordo;Outro;gerente administrativa;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou pequena;Não se alterou;Sim;higiene geral para combater a covid/virus no geral;Não;;Não se alterou;;;;;;;;Não se alterou;10;;
2022;221237;MB CERAMICA LTDA;Indústria;RN;Sim;De acordo;Outro;gerente administrativo ficeiro;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não sabe;;;;;;Não se alterou;;Aumentou;10;Não tem o que destacar.;
2022;222491;MERCOSAL ALIMENTOS LTDA;Indústria;RN;Sim;De acordo;Outro;AUXILIAR DE RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;9;;
2022;222490;MIMOSAL ALIMENTOS LTDA.;Indústria;RN;Sim;De acordo;Outro;AUXILIAR DE RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;9;;
2022;221367;NORTCOLA INDÚSTRIA DE ARGAMASSA EIRELI;Indústria;RN;Sim;De acordo;Outro;Diretor;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;10;Nada a declarar.;
2022;221331;OPS INDUSTRIA DE ALIMENTOS LTDA;Indústria;RN;Sim;De acordo;Outro;Gerente administrativa;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;Não se alterou;;;Não se alterou;;Não se alterou;9;;
2022;221261;PAULO SILVESTRE DA SILVA ME;Indústria;RN;Sim;De acordo;Outro;Assistente Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;9;;
2022;222535;PENINHA MOTO PEÇAS LTDA;Comércio;RN;Sim;De acordo;Outro;Encarregada de loja;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;SESI poderia ser mais próximo dos funcionários na empresa.;
2022;221782;PONTUAL CONTADORES ASSOCIADOS S/S LTDA;Serviços;RN;Sim;De acordo;Outro;Sócia;Não;Sim;Sim;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;Não se alterou;Não se alterou;;Não se alterou;;Não se alterou;10;;
2022;221764;PREMOLTEC PREMOLDADOS E CONSTRUCOES LTDA;Construção;RN;Sim;De acordo;Outro;ENGENHEIRO;Não;Não;Não;Não;Sim;Sim;Sim;Não;Micro ou pequena;Reduziu muito;Não;;Não;;Não se alterou;;;;;;Aumentou;Melhorou;Aumentou;9;;
2022;221765;RAIMUNDO DE MELO JUNIOR EPP;Indústria;RN;Não;De acordo;Outro;AUXILIAR DE PRODUCAO;Não;Não;Não;Não;Não;Não;Não;Sim;Média;;;;;;;;;;;;;;;;;
2022;222443;RNESCAL SERVIÇOS EIRELI;Serviços;RN;Sim;De acordo;Outro;Gerente ficeira;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou muito;9;;
2022;221262;S G DE MEDEIROS EIRELI;Indústria;RN;Sim;De acordo;Outro;Gerente;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;8;Na venda é na entrega é excelente, porém no acompanhamento o serviço está deixando a desejar;
2022;222502;SALINA CAMURUPIM LTDA;Indústria;RN;Sim;De acordo;Outro;Supervisora DP;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;Não se alterou;;Não se alterou;10;;
2022;222471;SERECO S/A;Serviços;RN;Sim;De acordo;Outro;Supervisora de RH;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Sim;PROTOCOLO INTERNO PARA PANDEMIA;Não;;Aumentou;Sim, por causa da COVID 19;;Não se alterou;;;Não se alterou;;Não se alterou;8;;
2022;221366;TIAGO DIAS RODRIGUES LEAO LTDA;Serviços;RN;Sim;De acordo;Outro;Contador;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;Nada a declarar.;
2022;221300;UBIRATAN CARVALHO DE OLIVEIRA;Agropecuária;RN;Sim;De acordo;Outro;Proprietário;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Aumentou;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;Aumentou;;Aumentou;10;Elogios para o SESI;
2022;222506;VIP SERVICE ELEVADORES E ESCADAS ROLANTES LTDA;Serviços;RN;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;9;;
2022;222507;VIP TECH COMÉRCIO E SERVIÇOS DE ELEVADORES LTDA - ME;Serviços;RN;Sim;De acordo;Outro;Auxiliar Administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;9;;
2022;222234;ACINOX EMPREENDIMENTOS E PARTICIPAÇÕES LTDA;Indústria;RO;Sim;De acordo;Outro;ESTAGIARIA DE RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Reduziu;;;;;;Não se alterou;;Não se alterou;10;;
2022;222514;CAMPILAR DA AMAZONIA IND. E COM. DE ALIMENTOS;Indústria;RO;Sim;De acordo;Outro;gerente ficeiro;Sim;Não;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Não;;Não;;Não se alterou;;Não se alterou;;;;Não se alterou;;Não se alterou;10;;
2022;222496;CASSOL CENTRAIS ELETRICAS LTDA;Indústria;RO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Não se alterou;9;;
2022;222519;CENTRAIS ELETRICAS DE RONDONIA S/A - CERON;Indústria;RO;Sim;De acordo;Gerente ou Diretor de área de Saúde e Segurança do Trabalho;;Sim;Sim;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Sim;viva energia;Não;;Reduziu;;Não se alterou;Não se alterou;;;Aumentou;;Aumentou;8;;
2022;222542;CENTRO AQUÁTICO IVAN AZEVEDO LTDA;Serviços;RO;Sim;De acordo;Outro;gerente administrativa;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Não se alterou;5;reclamaçao: tem dificuldade de contato como sesi, serviço nao foi entregue no prazo, nao esta satisfeita com o serviço, era pra ser entregue em julho, foi em novembro e com a data de julho, fez uma reclamaçao e ficou da mesma coisa;
2022;222213;CERÂMICA TRES IRMÃOS LTDA ME;Indústria;RO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;4;Esta deixando a desejar na hora da consulta com os médicos  - e o atendimento com medico é muito rápido e o tempo de espera para ser atendido é longo.;
2022;222511;COCA COLA;Indústria;RO;Sim;De acordo;Outro;assistente de recursos humanos;Não;Sim;Não;Não;Sim;Não;Sim;Não;Grande;Não se alterou;Sim;segurança no ato, programa de reconhecimento ao colaborador no final do ano, que teve zero acidentes;Não;;Não se alterou;;;Reduziu muito;;;Aumentou;;Aumentou;8;comentario: o sesi é uma boa empresa em relação a infra estrutura e atendimento, mas o medico do trabalho nao examina detalhadamente;
2022;221431;DISTRIBUIDORA DE MEDICAMENTOS FERNANDES LTDA;Serviços;RO;Sim;De acordo;Outro;Gerente Administrativo;Não;Não;Não;Não;Não;Não;Sim;Não;Grande;Não se alterou;Não;;Não;;Reduziu;;;;;;;;Reduziu;10;;Sim
2022;222494;E. N. SERVIÇOS ESTETICOS EIRELI;Serviços;RO;Sim;De acordo;Outro;gerente;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;10;;
2022;222543;F. M. Fonseca Metalúrgica Ltda - ME;Indústria;RO;Sim;De acordo;Outro;auxilar administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Reduziu;Não;;Não;;Não se alterou;;;;;;Aumentou;;Não se alterou;10;;
2022;222545;FIALHO EVENTOS EIRELI;Serviços;RO;Sim;De acordo;Outro;proprietario;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Sim;ginastica laboral, palestras com nutricionistas e prevençao de doenças;Não;;Aumentou muito;Não, devido a outros fatores;;;;;Aumentou;;Aumentou;10;;
2022;221532;GIGACOM DO BRASIL LTDA;Serviços;RO;Sim;De acordo;Outro;Analista de Rh;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;7;;Sim
2022;222523;I. T. POLPAS DE FRUTAS EIRELI;Serviços;RO;Sim;De acordo;Outro;Ficeiro;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;Não se alterou;;;Não se alterou;;Não se alterou;6;Informa que o contrato já encerrou, e não entregaram os programas das seguintes cidades: Paraná e Cacoal.;
2022;222536;INDÚSTRIA E COMÉRCIO DE GÊNEROS ALIMENTÍCIOS OUROPÃ LTDA-EPP;Indústria;RO;Sim;De acordo;Outro;Recursos Humanos;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não sabe;;;;;;Reduziu;;Reduziu;10;;Sim
2022;222518;IVEL VEICULOS LTDA;Comércio;RO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;8;;
2022;222235;JFG ENERGIA S.A.;Indústria;RO;Sim;De acordo;Outro;CHEFE DE USINA;Sim;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Reduziu;;Aumentou;;;;Aumentou;;Aumentou muito;8;;
2022;222524;Joel Moreira da Silva - ME;Indústria;RO;Sim;De acordo;Outro;proprietario;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;1;Informa que o funcionário foi realizar um exame admissional, e que o médico deixou passar detalhes, fez vista grossa e mandou o mesmo voltar a trabalhar. Só que o funcionário questionou das dores então teve que pagar por fora em outro local o local pra ele realizar outro exame que foi diagnosticado com um problema inexistente. O funcionário continua afastado por 15 dias sem poder trabalhar. Informa também que fez os programas no início do ano, e quando finalizou teve que pagar por um arquivo XML que não disponibilizava.;
2022;222237;Kanaro Contrutora LTDA;Construção;RO;Sim;De acordo;Outro;Administrativo e ficeiro;Não;Não;Não;Não;Não;Sim;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;;Melhorou;Não se alterou;6;O atendimento foi ruim, que não foi realizado nem 40% do serviço contratado-executado, o técnico fez aproximadamente 3 visitas.;
2022;222526;L D Indústria e Comércio de Alimentos EIRELI - EPP;Indústria;RO;Sim;De acordo;Outro;proprietario;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou muito;;Aumentou muito;10;reclamaçao: teria que ter um valor mais favoravel para as empresas terem acesso ao cursos do senai, ter um valor mais vantajoso, pois considera os cursos caros, demoram muito a formarem turma, e gostaria de receber alguma visita do sesi para apresentar os serviços ofertados, pois nao sabia que tinha vacina;
2022;221038;L S DE ALMEIDA - ME;Indústria;RO;Sim;De acordo;Outro;Coordenadora de RH;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Aumentou;Sim, por causa da COVID 19;;;;;Não se alterou;;Aumentou;10;Nada a declarar.;
2022;222509;LABORATORIO MODELO DE ANALISE CLINICAS LTDA;Serviços;RO;Sim;De acordo;Outro;diretora comercial;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Sim;orientaçao em prevençao da covid, uso de epis, como proceder apos a coleta, descarte da luva;Não;;Não se alterou;;;;;;Aumentou muito;;Não se alterou;10;;Sim
2022;222539;LABORATORIO MODELO DE ANALISES CLINICAS LTDA;Comércio;RO;Sim;De acordo;Outro;auxiliar de laboratorio;Não;Não;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;9;;
2022;222522;LD INDÚSTRIA E COMERCIO DE ALIMENTOS EIRELI EPP;Serviços;RO;Sim;De acordo;Outro;Diretor;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Grande;Reduziu;Sim;programas em parceria com a rede globo;Não;;Reduziu;;Aumentou;Reduziu;;Reduziu;Aumentou;;Aumentou;9;;
2022;222508;LIDER INDUSTRIA COMERCIO E SERVICOS GRAFICOS LTDA;Indústria;RO;Sim;De acordo;Outro;auxilar administrativo;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Reduziu;;;Reduziu;;;Não se alterou;;Não se alterou;9;;
2022;222495;MZ CONSTRUÇÃO MINERAÇÃO;Indústria;RO;Sim;De acordo;Outro;proprietario;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou muito;;Aumentou muito;8;;
2022;222532;NOGUEIRA TRUCKS EIRELI;Serviços;RO;Sim;De acordo;Outro;gerente ficeiro;Não;Não;Não;Não;Não;Não;Sim;Não;Micro ou Micro ou pequena;Não se alterou;Sim;sinalizaçao maior na empresa, intensificaçao do uso do epi, palestras, reunioes internas, tem um tecnico do trabalho para explicar sobre o uso e a guarda da ferramentaria;Não;;Reduziu;;;;;;;;Aumentou muito;10;sugestao: ter um valor mais acessivel para micro empresas;
2022;222504;OLIVEIRA & MARILAC LTDA;Indústria;RO;Sim;De acordo;Outro;auxilar administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;8;;
2022;222546;PAS - PROJETO ASSESSORIA E SISTEMA LTDA;Serviços;RO;Sim;De acordo;Outro;auxilar administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;10;;Sim
2022;222538;PIZZARIA BIG BANG EIRELI;Comércio;RO;Sim;De acordo;Outro;auxiliar administrativo;Não;Não;Não;Não;Sim;Não;Não;Não;Micro ou Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;;8;;
2022;222540;Porto Velho Distribuidor de Baterias Ltda.;Comércio;RO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Reduziu;Sim;tem psicologos a disposiçao, tem telemedicina, paga consultas e exames;Não;;Não se alterou;;;;;;Não se alterou;;Não se alterou;10;comentario: o sesi nao oferece os serviços, nao divulgam que tipo de serviço tem, seria bom trabalhar a divulgaçao;
2022;222537;RESTAURANTE NORTAO EIRELI EPP;Comércio;RO;Sim;De acordo;Outro;ficeiro;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Sim;Palestras e reuniões;Não;;Aumentou;Não, devido a outros fatores;;Não se alterou;;;Reduziu;;Não se alterou;0;Informa que o atendimento é péssimo, os médicos não tem diálogo não conversam com os pacientes.;
2022;222207;SEBO JI-PARANA INDUSTRIA E COMERCIO DE PRODUTOS ANIMAIS LTDA;Indústria;RO;Sim;De acordo;Gerente ou Diretor de Recursos Humanos;;Sim;Não;Não;Não;Sim;Não;Não;Não;Média;Não se alterou;Não;;Não;;Reduziu;;Aumentou;;;;Não se alterou;;;10;;
2022;222544;SERILON BRASIL LTDA;Comércio;RO;Sim;De acordo;Outro;coordenador operacional;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Não se alterou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;10;;
2022;222541;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC;Serviços;RO;Sim;De acordo;Outro;tecnico operacional;Não;Não;Não;Não;Sim;Não;Sim;Não;Grande;Aumentou;Sim;açoes junto a cipa;Não;;Reduziu;;;;;;Aumentou;;Aumentou;10;sugestao: os asus deveriam constar os codigos do e-social;
2022;222515;Sudoeste Industria e Comercio de Alimentos LTDA - EPP;Indústria;RO;Sim;De acordo;Outro;acessória contábil;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;Não se alterou;;;Aumentou;;Aumentou;10;Informa para continuar exercendo um bom trabalho com clareza e bem didática nas informações que passam e continuidade na parceria.;Sim
2022;222516;SUDOESTE INDUSTRIA E COMERCIO DE ALIMENTOS LTDA – EPP;Indústria;RO;Sim;De acordo;Outro;acessória contábil;Não;Sim;Não;Não;Sim;Não;Sim;Não;Micro ou pequena;Não se alterou;Não;;Não;;Não se alterou;;;Não se alterou;;;Aumentou;;Aumentou;10;Informa para continuar exercendo um bom trabalho com clareza e bem didática nas informações que passam e continuidade na parceria.;
2022;222501;TAKIGAWA COMPANY DISTRIBUIDORA DE ALIMENTOS LTDA.;Comércio;RO;Sim;De acordo;Outro;assistente administrativo;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;Não se alterou;;Aumentou;10;;Sim
2022;222209;VITAMAIS NUTRICAO ANIMAL LTDA;Indústria;RO;Sim;De acordo;Outro;Assistente de Recursos Humanos;Sim;Sim;Não;Não;Não;Não;Não;Não;Média;Não se alterou;Não;;Não;;Reduziu;;Não se alterou;Reduziu;;;;;;10;;
2022;222534;WA VIDRACARIA INDUSTRIA E COMERCIO DE ESQUADRIAS DE ALUMINIO LTDA;Indústria;RO;Sim;De acordo;Outro;encarregada do ficeiro;Não;Não;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;;;;Aumentou;;Aumentou;6;;
2022;222212;A A DE LUCENA INDUSTRIA E COMERCIO EIRELI;Indústria;RR;Sim;De acordo;Outro;ASSISTENTE ADMINISTRATIVO;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Aumentou;Não;;Não;;Não se alterou;;;Não se alterou;;;Aumentou;;Aumentou muito;10;;
2022;222465;AGMIX CONCRETO E MINERACAO LTDA;Indústria;RR;Sim;De acordo;Outro;Auxiliar de Departamento Pessoal;Não;Sim;Não;Não;Sim;Não;Sim;Não;Média;Reduziu;Não;;Não;;Não se alterou;;;Não se alterou;;;Não se alterou;;Não se alterou;9;;
